Chr	gene_name	geneStart	geneEnd	exon_count
1	STXBP3	108746737	108808876	19
1	AKNAD1	108816170	108852663	15
1	GPSM2	108885522	108929939	14
1	CLCC1	108934669	108950436	10
1	KIAA1324	109114183	109203011	22
1	SARS	109213992	109237887	11
1	CELSR2	109250079	109274048	34
1	PSRC1	109280152	109282697	7
1	SORT1	109314042	109397891	20
1	PSMA5	109402012	109426329	9
1	CYB561D1	109494139	109496258	3
1	GPR61	109543022	109544377	1
1	GNAI3	109548720	109592232	8
1	GNAT2	109603353	109612869	8
1	AMPD2	109620268	109631151	18
1	AMPD2	109621013	109631151	18
1	GSTM4	109656389	109665030	8
1	GSTM4	109656389	109661253	8
1	GSTM2	109668115	109674835	8
1	GSTM1	109687873	109693294	8
1	GSTM1	109687873	109693294	7
1	GSTM5	109712312	109717425	8
1	GSTM3	109737070	109740286	8
1	EPS8L3	109750390	109761748	18
1	EPS8L3	109750390	109761748	18
1	EPS8L3	109750390	109761748	18
1	CSF1	109911023	109925188	8
1	CSF1	109911023	109925188	9
1	AHCYL1	109985052	110021679	17
1	ALX3	110060732	110070611	4
1	UBL4B	110112534	110113058	1
1	KCNC4	110211499	110232308	4
1	RBM15	110339405	110345608	2
1	SLC16A4	110363765	110389322	8
1	LAMTOR5	110401522	110407865	4
1	PROK1	110451216	110456350	3
1	KCNA10	110517251	110518786	1
1	KCNA2	110603282	110604781	1
1	KCNA3	110673081	110674808	1
1	CD53	110891408	110899194	7
1	CEPT1	111147714	111184309	8
1	DENND2D	111187604	111200458	12
1	CHIA	111315279	111320465	7
1	PIFO	111346652	111351326	6
1	OVGP1	111414463	111427720	11
1	WDR77	111441229	111449168	10
1	ATP5F1	111449541	111460993	7
1	C1orf162	111476028	111478122	5
1	TMIGD3	111483686	111503353	6
1	ADORA3	111499949	111503353	2
1	RAP1A	111691360	111709234	6
1	FAM212B	111726967	111739241	2
1	DDX20	111755924	111766898	11
1	KCND3	111776076	111982725	7
1	KCND3	111776076	111982725	6
1	CTTNBP2NL	112416165	112457411	4
1	WNT2B	112467537	112520508	6
1	WNT2B	112509262	112520508	5
1	ST7L	112526012	112619112	15
1	ST7L	112526012	112619112	15
1	ST7L	112526012	112619112	14
1	ST7L	112795497	112873776	15
1	ST7L	112541911	112619112	14
1	MOV10	112674912	112700506	20
1	RHOC	112701539	112703798	4
1	PPM1J	112710162	112715300	10
1	FAM19A3	112722233	112726639	4
1	FLJ36116	113104476	113104985	1
1	SLC16A1	112913890	112929307	4
1	MAGI3	113735178	114026405	22
1	MAGI3	113391033	113682260	21
1	PHTF1	113697704	113758702	18
1	RSBN1	113765979	113812411	7
1	PTPN22	113814904	113871622	21
1	PTPN22	113814904	113871622	19
1	AP4B1	113895064	113904716	10
1	DCLRE1B	113905586	113912190	4
1	HIPK1	113940383	113973511	15
1	HIPK1	113940383	113972037	14
1	HIPK1	113954632	113973511	13
1	OLFML3	113979516	113981768	3
1	SYT6	114093785	114139870	6
1	TRIM33	114397647	114511075	20
1	TRIM33	114397647	114511075	19
1	BCAS2	114568129	114581590	7
1	DENND2C	114585599	114625983	17
1	AMPD1	114673113	114695569	16
1	NRAS	114708534	114716159	4
1	SIKE1	114774270	114780606	5
1	SYCP1	114855464	114995018	31
1	TSHB	115033362	115034226	2
1	TSPAN2	115050489	115089431	8
1	NGF	115286069	115286794	1
1	VANGL1	115651413	115691378	7
1	CASQ2	115701240	115768540	11
1	NHLH2	115837964	115838371	1
1	MAB21L3	116112615	116133364	6
1	ATP1A1	116373511	116404443	23
1	CD58	116514812	116570971	6
1	CD2	116754492	116768782	5
1	PTGFRN	116910203	116986966	9
1	CD101	117001817	117034100	9
1	TTF2	117060346	117101523	23
1	TRIM45	117112304	117121200	6
1	VTCN1	117147657	117210854	5
1	MAN1A2	117368183	117522956	13
1	FAM46C	117622868	117624043	1
1	GDAP2	117870568	117920356	13
1	WDR3	117933319	117959446	26
1	SPAG17	117963798	118185156	48
1	WARS2	119032910	119140643	6
1	HAO2	119381085	119393839	7
1	HSD3B2	119415419	119422619	3
1	HSD3B1	119507476	119514644	3
1	PHGDH	119712022	119744039	12
1	HMGCS2	119750801	119768843	9
1	REG4	119794617	119808768	5
1	ADAM30	119893963	119896335	1
1	NOTCH2	119915305	120069405	34
1	PRKAB2	147159564	147172143	7
1	FMO5	147186899	147225028	8
1	CHD1L	147242703	147295508	23
1	ACP6	147647422	147670047	10
1	GJA5	147758161	147759237	1
1	GPR89B	147928536	147992916	14
1	LINC01138	146317828	146398434	2
1	FCGR1A	149782743	149791516	6
1	HIST2H2AA3	149842305	149842697	1
1	HIST2H2BE	149886259	149886639	1
1	HIST2H2AC	149886974	149887363	1
1	HIST2H2AB	149887523	149887915	1
1	BOLA1	149900059	149900472	1
1	SV2A	149905013	149913839	12
1	MTMR11	146715794	146721552	8
1	VPS45	150067857	150144795	15
1	PLEKHO1	150150257	150159522	6
1	ANP32E	150220690	150235785	7
1	CA14	150258128	150264658	11
1	C1orf54	150272817	150279737	5
1	CIART	150283267	150286953	5
1	MRPS21	150294366	150308227	2
1	PRPF3	150324942	150352978	15
1	TARS2	150487450	150507063	18
1	ECM1	150508209	150513466	10
1	ECM1	150508209	150513466	9
1	ADAMTSL4	150552288	150560195	17
1	MCL1	150577363	150579529	2
1	MCL1	150577374	150579529	3
1	ENSA	150622843	150629469	4
1	ENSA	150622843	150629469	5
1	ENSA	150622843	150629104	5
1	ENSA	150622843	150629104	4
1	ENSA	150625637	150629469	4
1	ENSA	150625637	150629469	3
1	ENSA	150625637	150629104	3
1	ENSA	150627331	150629469	2
1	GOLPH3L	150648320	150694837	4
1	HORMAD1	150698653	150719504	14
1	CTSS	150733045	150764762	7
1	CTSK	150796798	150806804	7
1	ARNT	150812020	150876566	22
1	ARNT	150812020	150876566	21
1	SETDB1	150927714	150964363	21
1	CERS2	150966147	150969089	10
1	CERS2	149205247	149206936	7
1	ANXA9	150983105	150995321	12
1	FAM63A	150997286	151002616	9
1	PRUNE	151008632	151034233	8
1	BNIPL	151036725	151046686	10
1	BNIPL	149277939	149283988	5
1	C1orf56	151047847	151050457	2
1	CDC42SE1	151054246	151055729	3
1	MLLT11	151067224	151067496	1
1	GABPB2	151088189	151118255	8
1	SEMA6C	151132483	151142620	17
1	TNFAIP8L2	151158697	151159251	1
1	LYSMD1	151160881	151165257	3
1	SCNM1	151166152	151169084	7
1	TMOD4	151170080	151174874	9
1	VPS72	151176643	151190120	6
1	PIP5K1A	151198996	151247864	15
1	PSMD4	151254782	151267342	10
1	ZNF687	151286291	151291208	8
1	PI4KB	151292851	151326178	12
1	RFX5	151342185	151346319	9
1	SELENBP1	151364542	151372640	12
1	PSMB4	151399587	151401828	7
1	POGZ	151404801	151442203	18
1	POGZ	151404801	151442203	17
1	CGN	151518519	151537345	20
1	TUFT1	151540366	151581706	13
1	SNX27	151612201	151693600	12
1	CELF3	151705040	151716019	12
1	MRPL9	151760049	151763478	7
1	RORC	151807471	151831763	11
1	THEM5	151847370	151853564	6
1	THEM4	151874887	151909457	6
1	THEM4	150129276	150148557	3
1	S100A10	151983162	151986229	2
1	S100A11	152032661	152036914	3
1	CRNN	152409593	152412232	2
1	LCE5A	152511534	152511890	1
1	CRCT1	152515383	152515682	1
1	LCE3E	152565929	152566207	1
1	LCE3D	152579657	152579935	1
1	LCE3C	152600731	152601015	1
1	LCE3B	152613810	152614097	1
1	LCE3A	152622833	152623102	1
1	LCE2D	152664105	152664437	1
1	LCE2C	152676015	152676347	1
1	LCE2B	152686843	152687175	1
1	LCE2A	152698901	152699221	1
1	LCE4A	152709075	152709374	1
1	LCE1F	152776371	152776727	1
1	LCE1E	152787299	152787655	1
1	LCE1D	152797794	152798138	1
1	LCE1C	152805121	152805477	1
1	LCE1B	152812446	152812802	1
1	LCE1A	152827472	152827804	1
1	SMCP	152884422	152884772	1
1	IVL	152909797	152911554	1
1	SPRR4	152971890	152972129	1
1	SPRR1A	152985230	152985499	1
1	SPRR3	153003020	153003529	1
1	SPRR2A	153056516	153056734	1
1	PGLYRP3	153297955	153310664	7
1	S100A9	153358283	153360837	2
1	S100A12	153373826	153374591	2
1	S100A8	153390102	153390534	2
1	S100A7	153457805	153459012	2
1	S100A6	153534695	153535338	2
1	S100A5	153537295	153540190	2
1	S100A4	153543758	153544793	2
1	S100A3	153547681	153548484	2
1	S100A2	153561438	153563873	2
1	S100A16	153607533	153608150	2
1	S100A14	153614884	153615857	3
1	S100A1	153630521	153631840	2
1	CHTOP	153636588	153645268	5
1	SNAPIN	153658743	153661300	4
1	ILF2	153662395	153670921	14
1	NPR1	153679108	153693413	22
1	INTS3	153728634	153773269	30
1	SLC27A3	153775356	153780001	10
1	GATAD2B	153810176	153828346	10
1	SLC39A1	153960097	153962714	3
1	CREB3L4	153968525	153974064	9
1	JTB	153974678	153977251	5
1	RAB13	153982098	153986235	8
1	RPS27	153990796	153992092	4
1	TPM3	154157638	154183118	8
1	C1orf43	154207452	154220406	6
1	C1orf43	154207452	154220406	5
1	UBAP2L	154225123	154270294	26
1	HAX1	154272723	154275700	7
1	AQP10	154321155	154324479	6
1	ATP8B2	154327799	154349117	28
1	IL6R	154405629	154465379	10
1	IL6R	154405629	154465164	9
1	UBE2Q1	154550437	154558552	13
1	CHRNB2	154568044	154575931	6
1	ADAR	154584805	154608005	15
1	KCNN3	154707975	154859711	8
1	PMVK	154925128	154936684	5
1	PBXIP1	154945023	154953720	10
1	PYGO2	154958778	154961575	3
1	SHC1	154963802	154970195	12
1	CKS1B	154974745	154978776	3
1	FLAD1	154983694	154993036	7
1	FLAD1	154983985	154993036	7
1	LENEP	154993607	154993792	1
1	ZBTB7B	155014660	155016684	2
1	DCST2	155018543	155033700	15
1	DCST1	155034036	155050867	16
1	ADAM15	155051386	155062501	21
1	ADAM15	155051386	155062501	22
1	ADAM15	155051386	155062501	22
1	ADAM15	155051386	155062501	23
1	ADAM15	155051386	155062355	19
1	EFNA4	155063823	155068988	4
1	EFNA3	155078941	155086542	5
1	EFNA1	155127977	155134066	5
1	EFNA1	155127977	155134066	4
1	SLC50A1	155135911	155138280	6
1	DPM3	155139961	155140329	1
1	DPM3	155139961	155140239	1
1	KRTCAP2	155169439	155173301	5
1	TRIM46	155173966	155184189	10
1	MUC1	155186134	155192842	8
1	THBS3	155195840	155207875	23
1	MTX1	155208804	155213697	8
1	MTX1	155208804	155213697	7
1	GBA	155234994	155241111	11
1	FAM189B	155247781	155254876	12
1	FAM189B	155247781	155254876	9
1	SCAMP3	155256272	155262150	9
1	SCAMP3	155256272	155262150	8
1	CLK2	155263217	155270976	12
1	HCN3	155277590	155288462	8
1	PKLR	155290571	155301394	11
1	FDPS	155309789	155320608	10
1	RUSC1-AS1	152101222	152104351	3
1	RUSC1	155324894	155330570	8
1	ASH1L	155337659	155521518	27
1	MSTO1	155610248	155614272	14
1	YY1AP1	155659656	155688975	11
1	YY1AP1	155659656	155680435	9
1	YY1AP1	153896071	153915914	8
1	YY1AP1	153896071	153913087	7
1	YY1AP1	153896071	153905070	3
1	DAP3	155709779	155738241	12
1	GON4L	155764882	155853779	20
1	SYT11	155859761	155881507	4
1	RIT1	155900387	155910760	5
1	RXFP4	155941709	155942833	1
1	ARHGEF2	155947941	155969281	21
1	SSR2	156009539	156020166	5
1	UBQLN4	156036977	156053700	11
1	LAMTOR2	156054889	156058370	4
1	LMNA	156114918	156139105	12
1	LMNA	156084709	156108896	11
1	LMNA	156114918	156137763	10
1	SEMA4A	156154578	156176996	14
1	SLC25A44	156199847	156210430	3
1	BGLAP	156242231	156243161	4
1	PAQR6	156243860	156245847	5
1	PAQR6	156244128	156246730	7
1	SMG5	156250586	156282679	22
1	TMEM79	156285226	156291597	3
1	GLMP	156293043	156295644	6
1	CCT3	156309198	156338183	14
1	TSACC	156339757	156346981	3
1	C1orf61	156404553	156416838	5
1	MEF2D	156467644	156483291	11
1	IQGAP3	156526485	156572528	38
1	NAXE	156591804	156594083	6
1	GPATCH4	156595212	156599045	7
1	HAPLN2	156623490	156625383	5
1	BCAN	156646054	156659133	13
1	BCAN	156646054	156652965	7
1	NES	156669321	156677263	4
1	CRABP2	156700025	156705445	4
1	ISG20L2	156723348	156727651	3
1	RRNAD1	156729104	156736752	8
1	MRPL24	156737397	156738703	5
1	HDGF	156743448	156751428	6
1	PRCC	156767771	156800459	7
1	PRCC	156737563	156770251	6
1	SH2D2A	156807177	156816707	8
1	INSRR	156840872	156858620	22
1	NTRK1	156860934	156881641	17
1	ARHGEF11	156935999	157044329	40
1	ARHGEF11	156935999	157044329	41
1	ETV3	157134079	157136351	3
1	FCRL5	157515674	157552361	17
1	FCRL4	157575523	157597943	12
1	FCRL3	157678709	157700488	14
1	FCRL2	157746735	157777072	12
1	FCRL2	155983149	156004046	7
1	FCRL1	157796098	157820036	11
1	CD5L	157831963	157841700	6
1	KIRREL	157993676	158095119	15
1	CD1D	158181101	158184149	6
1	CD1A	158254669	158257689	6
1	CD1C	158290064	158293475	6
1	CD1B	158328235	158331422	6
1	MNDA	158842153	158849236	6
1	PYHIN1	158936910	158973765	7
1	PYHIN1	158936910	158973765	7
1	IFI16	159014680	159054900	10
1	AIM2	159062691	159073498	5
1	CADM3	159171765	159200921	10
1	ACKR1	159204959	159206449	2
1	FCER1A	159302364	159307931	5
1	OR10J1	159439758	159440720	1
1	APCS	159587921	159588707	2
1	DUSP23	159781100	159782337	2
1	SLAMF8	159826898	159835259	5
1	TAGLN2	159918799	159920508	4
1	IGSF9	159927344	159943453	20
1	SLAMF9	159951660	159954136	4
1	PIGM	160030467	160031738	1
1	KCNJ10	160041392	160042531	1
1	KCNJ9	160084030	160087816	2
1	IGSF8	160091822	160098471	6
1	ATP1A2	160115861	160141321	23
1	ATP1A4	160152040	160186698	22
1	CASQ1	160190751	160201375	11
1	PEA15	160211544	160213485	3
1	DCAF8	160217591	160244007	12
1	PEX19	160279550	160285123	8
1	COPA	160290156	160343169	33
1	NCSTN	160343396	160358270	17
1	NHLH1	160370731	160371132	1
1	SLAMF6	160486706	160523191	8
1	CD84	160548255	160579436	7
1	SLAMF1	160610747	160646944	7
1	CD48	160679051	160711762	4
1	SLAMF7	160739301	160753176	7
1	CD244	160831346	160862676	9
1	ITLN1	160876663	160884876	7
1	ITLN2	160945139	160954740	8
1	F11R	160998870	161021072	10
1	USF1	161039919	161043274	10
1	ARHGAP30	161047714	161069623	13
1	NECTIN4	161072660	161089295	9
1	PFDN2	161100682	161118025	4
1	NIT1	161118176	161120764	7
1	DEDD	161122146	161124461	4
1	UFC1	161153997	161158491	6
1	PPOX	161166847	161171175	12
1	B4GALT3	161171815	161176059	6
1	ADAMTS4	161191137	161198626	9
1	NDUFS2	161202385	161214192	14
1	FCER1G	161215321	161218942	5
1	APOA2	161222404	161223400	3
1	TOMM40L	161226489	161229094	9
1	NR1I3	161229796	161236564	8
1	MPZ	161305875	161309904	6
1	SDHC	161314405	161362432	6
1	HSPA6	161524658	161526589	1
1	FCGR3A	161543011	161549843	5
1	FCRLB	158427569	158428760	2
1	DUSP12	161749801	161756946	6
1	ATF6	161766360	161958653	16
1	OLFML2B	161983674	162023429	8
1	NOS1AP	162070177	162367466	10
1	C1orf111	162374047	162376789	3
1	UHMK1	162498000	162522549	8
1	UAP1	162566068	162599362	9
1	DDR2	162719063	162780245	16
1	HSD17B7	162790800	162812419	9
1	RGS4	163069484	163074559	5
1	RGS5	163147341	163202834	5
1	NUF2	163326051	163355468	13
1	PBX1	164559822	164846675	9
1	LMX1A	165203879	165355558	8
1	RXRG	165401262	165444892	10
1	MGST3	165649847	165655503	5
1	ALDH9A1	165663049	165698557	11
1	TMCO1	165728022	165768903	7
1	UCK2	165827833	165907822	7
1	FMO9P	163321711	163325580	4
1	POGK	166840956	166850408	4
1	TADA1	166857566	166876232	8
1	ILDR2	166919354	166975267	10
1	MAEL	166989352	167021854	12
1	GPA33	167054333	167090286	7
1	POU2F1	167220897	167415809	16
1	CD247	167431680	167518464	8
1	CD247	167431680	167518464	8
1	CREG1	167542297	167553740	4
1	RCSD1	167630423	167704695	7
1	MPZL1	167722151	167787920	6
1	ADCY10	167809677	167905139	32
1	MPC2	167918322	167935840	5
1	DCAF6	167936911	168075434	20
1	GPR161	168085530	168104849	5
1	GPR161	166326405	166340711	3
1	TIPRL	168179077	168200045	7
1	SFT2D2	168226079	168242539	8
1	TBX19	168281090	168313001	8
1	XCL2	168540951	168543963	3
1	XCL1	168576637	168581219	3
1	DPT	168696548	168729173	4
1	ATP1B1	169106829	169131554	6
1	NME7	169132784	169367709	12
1	BLZF1	169369522	169387181	6
1	CCDC181	169395046	169424926	5
1	SLC19A2	169465848	169485765	6
1	F5	169514312	169586385	25
1	SELP	169590147	169630073	16
1	SELE	169725743	169733611	12
1	METTL18	169792576	169793694	1
1	C1orf112	169800905	169852986	22
1	SCYL3	169853712	169888839	12
1	SCYL3	169853712	169888839	13
1	KIFAP3	169921675	170074466	20
1	GORAB	170532148	170552461	5
1	PRRX1	170664218	170736185	4
1	PRRX1	170664218	170730330	4
1	FMO3	171092658	171117441	8
1	FMO2	171185713	171209144	8
1	FMO1	171258087	171285543	8
1	FMO4	171319825	171341838	8
1	PRRC2C	171512088	171591846	33
1	MYOC	171635924	171652610	3
1	VAMP4	171704505	171738413	7
1	METTL13	171781967	171796755	8
1	METTL13	171783844	171796755	7
1	C1orf105	172420885	172468593	7
1	PIGC	172441728	172442621	1
1	SUCO	172533435	172610258	24
1	FASLG	172659201	172666015	4
1	TNFSF18	173041366	173050961	3
1	TNFSF4	173186515	173207175	3
1	PRDX6	173477397	173487862	5
1	SLC9C2	173501093	173601775	27
1	ANKRD45	173610144	173659417	5
1	KLHL20	173716043	173785246	11
1	DARS2	173825229	173857704	17
1	ZBTB37	173870225	173873628	2
1	SERPINC1	173903888	173917258	7
1	RABGAP1L	174219157	174957904	20
1	CACYBP	175000180	175010078	6
1	MRPS14	175014668	175023407	3
1	KIAA0040	173395927	173396388	1
1	TNR	175323356	175406713	21
1	ASTN1	176864283	177164675	23
1	BRINP2	177229876	177281527	7
1	RASAL2	178094492	178473238	18
1	RASAL2	178341595	178473238	16
1	TEX35	178513188	178522439	9
1	C1orf220	178514614	178515018	1
1	RALGPS2	178776764	178916358	19
1	RALGPS2	177012522	177114753	9
1	ANGPTL1	178851128	178865775	4
1	FAM20B	179043847	179072143	7
1	TOR3A	179082128	179095217	6
1	SOAT1	179302684	179353640	15
1	NPHS2	179551172	179575863	8
1	TDRD5	179592615	179690942	16
1	FAM163A	179813097	179814188	2
1	TOR1AIP2	179846070	179852664	4
1	TOR1AIP1	179882502	179918238	10
1	CEP350	179986181	180111160	37
1	QSOX1	180154907	180197036	12
1	LHX4	180230529	180274578	6
1	ACBD6	180288362	180502265	8
1	XPR1	180632201	180884065	15
1	STX6	180976569	181022672	8
1	MR1	181034007	181055264	6
1	IER5	181088902	181089885	1
1	GLUL	182384404	182388736	6
1	RGSL2	180685923	180724125	8
1	RGSL1	180728790	180791814	13
1	RNASEL	182575391	182586805	6
1	RGS16	182600291	182604258	5
1	RGS8	182646734	182672823	6
1	NPL	182794371	182828907	11
1	LAMC1	183023716	183142789	28
1	LAMC2	183186352	183243399	23
1	NMNAT2	183252640	183418266	11
1	NMNAT2	183252640	183304738	11
1	SMG7	183472620	183551930	22
1	NCF2	183556117	183590328	15
1	ARPC5	183627531	183635658	4
1	APOBEC4	183647677	183648780	1
1	RGL1	183742157	183926291	18
1	COLGALT2	183938760	184037356	12
1	TSEN15	184051755	184072846	5
1	C1orf21	184477509	184619555	5
1	EDEM3	184694062	184754645	20
1	FAM129A	184794976	184974355	14
1	RNF2	185087553	185100300	6
1	TRMT1L	185120018	185156711	15
1	SWT1	185160841	185290802	18
1	IVNS1ABP	185298034	185309492	13
1	PRG4	186296875	186313777	12
1	PDC	186443978	186449458	3
1	PTGS2	186674352	186680289	10
1	PLA2G4A	186854354	186988507	17
1	BRINP3	190098017	190454889	7
1	RGS18	192158637	192184553	5
1	RGS1	192575792	192579321	5
1	RGS13	192644334	192659522	4
1	RGS2	192809071	192811595	5
1	UCHL5	193016350	193059259	11
1	TROVE2	193069054	193084730	8
1	GLRX2	193096624	193105637	4
1	GLRX2	193096624	193105381	4
1	CDC73	193122200	193250711	17
1	B3GALT2	193180293	193181561	1
1	KCNT2	196228223	196608308	28
1	CFH	196652117	196747312	22
1	CFHR1	196819844	196831998	6
1	CFHR5	196977664	197008682	10
1	F13B	197039377	197067222	12
1	ASPM	197084323	197146436	28
1	CRB1	197268412	197477878	12
1	CRB1	193969199	194143204	11
1	C1orf218	195746212	195781715	6
1	LHX9	197917823	197929258	5
1	NEK7	198232580	198319521	9
1	ATP6V1G3	198523390	198540649	3
1	ATP6V1G3	198529129	198540649	3
1	PTPRC	198639268	198756180	32
1	PTPRC	198639268	198756180	29
1	PTPRC	198608404	198725309	31
1	NR5A2	200027847	200174209	7
1	NR5A2	200027847	200174209	8
1	ZNF281	200407017	200409704	1
1	DDX59	198860651	198902490	7
1	CAMSAP2	200739827	200858058	17
1	GPR25	200873037	200874122	1
1	CACNA1S	201039830	201112338	44
1	TMEM9	201135662	201153922	5
1	IGFN1	201182541	201197526	13
1	LAD1	201381887	201399305	10
1	TNNI1	201410327	201417792	7
1	PHLDA3	201468402	201468785	1
1	CSRP1	201484712	201496302	5
1	NAV1	201648668	201819931	30
1	IPO9	201829209	201876053	24
1	SHISA4	201888994	201891845	5
1	TIMM17A	201955526	201969553	6
1	RNPEP	201982666	202005715	11
1	ELF3	202011136	202015322	8
1	GPR37L1	202122963	202128555	2
1	ARL8A	202134466	202144571	7
1	PTPN7	202148605	202159518	9
1	PTPN7	202148605	202160806	10
1	LGR6	202203819	202319206	18
1	UBE2T	202331834	202335753	6
1	PPP1R12B	202348851	202580559	24
1	SYT2	202596756	202605771	8
1	RABIF	202880977	202889097	2
1	KLHL12	202892532	202925161	11
1	ADIPOR1	202941572	202951069	7
1	CYB5R1	202962526	202967204	9
1	TMEM183A	203007465	203023039	8
1	MYOG	203083909	203085960	3
1	ADORA1	203128841	203165899	2
1	CHI3L1	203179444	203186622	10
1	CHIT1	203216888	203229635	11
1	BTG2	203305606	203307437	2
1	PRELP	203483184	203486880	2
1	OPTC	203496005	203503719	6
1	ATP2B4	203683205	203739853	20
1	LAX1	203765565	203774680	5
1	ETNK2	204132183	204151851	8
1	GOLT1A	204198457	204213905	5
1	PLEKHA6	204223469	204273726	20
1	PPP1R15B	204406091	204411410	2
1	PIK3C2B	204424851	204469801	32
1	MDM4	204525518	204549681	10
1	LRRN2	204617850	204619991	1
1	CNTN2	205053185	205073764	22
1	TMEM81	205083552	205084319	1
1	DSTYK	205147557	205211534	13
1	DSTYK	205147557	205211534	12
1	CDK18	205523167	205531377	15
1	MFSD4A	205569069	205600460	10
1	ELK4	205616545	205623881	4
1	ELK4	205619827	205623881	2
1	SLC45A3	205659233	205664655	4
1	RAB29	205770341	205774955	5
1	PM20D1	205828619	205850071	13
1	RASSF5	206507602	206586847	5
1	RASSF5	206557573	206586977	5
1	EIF2D	206591774	206612341	15
1	MAPKAPK2	206685229	206732090	10
1	IL10	206768635	206772434	5
1	IL19	206798894	206842621	6
1	IL19	206836662	206842621	5
1	IL20	206865852	206868563	5
1	IL24	206897832	206903058	6
1	IL24	207075354	207076403	2
1	FCMR	206905018	206921853	8
1	PIGR	206930317	206940530	10
1	C1orf116	207021957	207027597	3
1	C4BPB	207089531	207099928	6
1	C4BPA	207113025	207144716	11
1	CR2	207454418	207485553	18
1	CD46	207752212	207793594	10
1	CD46	207752212	207793590	12
1	CD46	207752212	207793590	11
1	CD46	207752212	207793590	13
1	CD46	207925557	207966935	12
1	CD46	207752212	207793590	10
1	CD46	207752212	207790303	13
1	CAMK1G	209594983	209612874	11
1	LAMB3	209615270	209650943	22
1	G0S2	209675684	209675995	1
1	HSD11B1	209704942	209734520	6
1	TRAF3IP3	209760039	209782147	15
1	C1orf74	209782824	209783633	1
1	IRF6	209788419	209801412	7
1	DIEXF	209828063	209851446	12
1	SERTAD4	210237960	210242336	3
1	HHAT	210348975	210674378	11
1	KCNH1	210683280	211133944	11
1	TRAF5	211353239	211372701	10
1	RD3	211479035	211481414	2
1	SLC30A1	211575387	211578611	2
1	NEK2	211663425	211675478	8
1	INTS7	211941823	212035436	20
1	DTL	212035890	212102939	15
1	PPP2R5A	212286110	212360769	13
1	TMEM206	212365214	212414756	8
1	NENF	212432943	212446005	4
1	ATF3	212615021	212619554	3
1	FAM71A	212624877	212626661	1
1	BATF3	212686790	212699761	3
1	NSL1	212738407	212791762	6
1	FLVCR1	212858452	212895289	10
1	VASH2	212951542	212988583	5
1	ANGEL2	212995040	213015670	9
1	RPS6KC1	213051404	213272633	15
1	PTPN14	214357921	214464802	18
1	KCTD3	215567685	215620617	18
1	USH2A	216175237	216422335	20
1	ESRRG	216506938	216677477	6
1	GPATCH2	217431144	217630970	10
1	SPATA17	217631378	217862853	10
1	RRP15	218285316	218331090	5
1	TGFB2	218346701	218441361	7
1	LYPLAL1	219173890	219211727	5
1	IARS2	220094216	220147634	23
1	C1orf115	220690402	220696730	2
1	MARC2	220748531	220781900	7
1	MARC1	220786944	220813417	7
1	HLX	220879857	220884703	4
1	DUSP10	221702411	221739743	3
1	DUSP10	221875753	221879592	2
1	HHIPL2	222522600	222548043	9
1	TAF1A	222558659	222588562	10
1	TAF1A	222558659	222579820	8
1	AIDA	222669892	222712316	10
1	BROX	222715699	222732713	12
1	FAM177B	222746545	222750057	4
1	DISP1	222942823	223005971	7
1	CCDC185	223393475	223395346	1
1	TP53BP2	223780852	223806931	14
1	FBXO28	224114129	224157745	5
1	DEGS1	224183336	224192477	3
1	NVL	224227625	224330126	23
1	NVL	224227625	224311822	19
1	CNIH4	224356924	224375821	5
1	CNIH3	224617174	224739355	6
1	LBR	225403302	225424074	13
1	SRP9	225777940	225789358	3
1	EPHX1	225828729	225845346	8
1	LEFTY1	225886726	225889065	4
1	LEFTY2	225937440	225941139	4
1	H3F3A	226064351	226071478	3
1	ACBD3	226146609	226186674	8
1	MIXL1	226223681	226225811	2
1	LIN9	226232500	226309186	15
1	PARP1	226361459	226407928	23
1	ITPKB	226634670	226737457	7
1	PSEN2	226881907	226895578	10
1	ADCK3	226961385	226986736	14
1	CDC42BPA	226994267	227317181	36
